"Scaffold_ID_Smans" "Window_start_Smans" "Window_stop_Smans" "ERR562990_Depth_Smans" "ERR562989_Depth_Smans" "log2_FMcoverage_Smans" "flag_Smans"
"SM_V7_ZW" 43590001 43600000 17.5031 28.9633 -0.726615526007602 "Z"
"SM_V7_ZW" 43600001 43610000 15.3952 28.5171 -0.889346667075223 "Z"
"SM_V7_ZW" 43610001 43620000 16.6293 26.1658 -0.65395492840534 "Z"
"SM_V7_ZW" 43620001 43630000 18.8249 25.9076 -0.460733173739637 "Z"
"SM_V7_ZW" 43630001 43640000 17.2495 25.8367 -0.582867269119062 "Z"
"SM_V7_ZW" 43640001 43650000 15.3383 28.6674 -0.902272472250938 "Z"
"SM_V7_ZW" 43650001 43660000 13.8814 24.5306 -0.821429444192368 "Z"
"SM_V7_ZW" 43660001 43670000 13.3811 23.5418 -0.815027914367277 "Z"
"SM_V7_ZW" 43670001 43680000 15.8582 26.7362 -0.753565404755896 "Z"
"SM_V7_ZW" 43680001 43690000 15.9163 27.5998 -0.794152815468842 "Z"
"SM_V7_ZW" 43690001 43700000 13.5082 24.7371 -0.872840934117214 "Z"
"SM_V7_ZW" 43700001 43710000 15.1961 26.9438 -0.826252223638864 "Z"
"SM_V7_ZW" 43710001 43720000 17.4536 28.1028 -0.687189240275351 "Z"
"SM_V7_ZW" 43720001 43730000 17.569 28.7318 -0.709616300434504 "Z"
"SM_V7_ZW" 43730001 43740000 16.6488 27.7114 -0.735061403130525 "Z"
"SM_V7_ZW" 43740001 43750000 17.812 25.0124 -0.489793977329817 "Z"
"SM_V7_ZW" 43750001 43760000 14.8318 22.7076 -0.614481538390377 "Z"
"SM_V7_ZW" 43760001 43770000 17.0745 24.0317 -0.49309537610891 "Z"
"SM_V7_ZW" 43770001 43780000 17.2211 26.7079 -0.633089245588515 "Z"
"SM_V7_ZW" 43780001 43790000 20.7505 28.2549 -0.445354983421603 "Z"
"SM_V7_ZW" 43790001 43800000 15.3454 25.7663 -0.747679131117417 "Z"
"SM_V7_ZW" 43800001 43810000 15.1842 26.0005 -0.775968466943387 "Z"
"SM_V7_ZW" 43810001 43820000 14.3214 23.9748 -0.743346248885593 "Z"
"SM_V7_ZW" 43820001 43830000 16.819 24.5259 -0.544214147961736 "Z"
"SM_V7_ZW" 43830001 43840000 15.1432 28.4345 -0.908972333728445 "Z"
"SM_V7_ZW" 43840001 43850000 18.1529 29.1877 -0.685160487428657 "Z"
"SM_V7_ZW" 43850001 43860000 17.1456 28.9234 -0.754398762364174 "Z"
"SM_V7_ZW" 43860001 43870000 17.0759 28.2396 -0.725758034687857 "Z"
"SM_V7_ZW" 43870001 43880000 17.1766 29.4051 -0.775621904461549 "Z"
"SM_V7_ZW" 43880001 43890000 56.7113 26.1943 1.11438331890738 "PAR"
"SM_V7_ZW" 43890001 43900000 16.8852 27.9561 -0.727403844665075 "Z"
"SM_V7_ZW" 43900001 43910000 20.5345 28.0281 -0.4488241294904 "Z"
"SM_V7_ZW" 43910001 43920000 17.0036 28.0758 -0.723486905872866 "Z"
"SM_V7_ZW" 43920001 43930000 15.6853 28.4491 -0.858969890248739 "Z"
"SM_V7_ZW" 43930001 43940000 15.9283 28.6949 -0.849202047983708 "Z"
"SM_V7_ZW" 43940001 43950000 15.2308 24.5425 -0.688290493753659 "Z"
"SM_V7_ZW" 43950001 43960000 14.1067 28.3082 -1.00483948147696 "Z"
"SM_V7_ZW" 43960001 43970000 15.6594 27.0593 -0.789095582662964 "Z"
"SM_V7_ZW" 43970001 43980000 18.861 28.8718 -0.61425488563177 "Z"
"SM_V7_ZW" 43980001 43990000 18.0785 30.1117 -0.736049179649204 "Z"
"SM_V7_ZW" 43990001 44000000 18.3198 28.7226 -0.648782595943478 "Z"
"SM_V7_ZW" 44000001 44010000 17.7223 29.2262 -0.72169641266223 "Z"
"SM_V7_ZW" 44010001 44020000 17.8354 30.2031 -0.75995306123012 "Z"
"SM_V7_ZW" 44020001 44030000 16.2475 26.5635 -0.709227500357617 "Z"
"SM_V7_ZW" 44030001 44040000 14.3015 28.5105 -0.995326869900685 "Z"
"SM_V7_ZW" 44040001 44050000 14.2919 27.8696 -0.96349457165191 "Z"
"SM_V7_ZW" 44050001 44060000 15.3806 28.005 -0.864572644092139 "Z"
"SM_V7_ZW" 44060001 44070000 14.4065 28.2221 -0.970105461289688 "Z"
"SM_V7_ZW" 44070001 44080000 16.4188 28.9123 -0.816334692304993 "Z"
"SM_V7_ZW" 44080001 44090000 18.3496 30.6214 -0.738791629540019 "Z"
"SM_V7_ZW" 44090001 44100000 15.7934 27.141 -0.781152089561001 "Z"
"SM_V7_ZW" 44100001 44110000 16.9374 26.1375 -0.625908728130189 "Z"
"SM_V7_ZW" 44110001 44120000 16.6315 28.1757 -0.76053316171335 "Z"
"SM_V7_ZW" 44120001 44130000 14.9116 25.5418 -0.776425133575729 "Z"
"SM_V7_ZW" 44130001 44140000 16.0561 28.6834 -0.837094537515354 "Z"
"SM_V7_ZW" 44140001 44150000 17.5377 28.2262 -0.686575360157152 "Z"
"SM_V7_ZW" 44150001 44160000 12.3833 22.0689 -0.833618895259821 "Z"
"SM_V7_ZW" 44160001 44170000 18.8782 27.8414 -0.560510545617548 "Z"
"SM_V7_ZW" 44170001 44180000 17.5094 29.2482 -0.740218193387516 "Z"
"SM_V7_ZW" 44180001 44190000 15.0647 25.0583 -0.734116599721798 "Z"
"SM_V7_ZW" 44190001 44200000 13.1343 19.7533 -0.58875437779212 "Z"
"SM_V7_ZW" 44200001 44210000 14.5741 14.7916 -0.0213713216063347 "PAR"
"SM_V7_ZW" 44210001 44220000 28.0164 30.5619 -0.12546265004358 "PAR"
"SM_V7_ZW" 44220001 44230000 23.6625 27.2502 -0.203664312509182 "PAR"
"SM_V7_ZW" 44230001 44240000 24.0958 28.0402 -0.218714939063687 "PAR"
"SM_V7_ZW" 44240001 44250000 26.3807 28.7795 -0.125558681305013 "PAR"
"SM_V7_ZW" 44250001 44260000 28.5857 26.4387 0.112642378309511 "PAR"
"SM_V7_ZW" 44260001 44270000 28.2601 29.5272 -0.0632779845919035 "PAR"
"SM_V7_ZW" 44270001 44280000 30.1616 30.465 -0.0144397782327579 "PAR"
"SM_V7_ZW" 44280001 44290000 24.5477 23.8537 0.0413747941726241 "PAR"
"SM_V7_ZW" 44290001 44300000 25.0994 25.4119 -0.0178513699907802 "PAR"
"SM_V7_ZW" 44300001 44310000 25.0737 24.9878 0.00495101527673733 "PAR"
"SM_V7_ZW" 44310001 44320000 22.7293 22.6179 0.00708826789119675 "PAR"
"SM_V7_ZW" 44320001 44330000 26.0741 25.4889 0.0327483423856921 "PAR"
"SM_V7_ZW" 44330001 44340000 18.301 21.5527 -0.235946131137051 "PAR"
"SM_V7_ZW" 44340001 44350000 20.838 22.6575 -0.120771868233211 "PAR"
"SM_V7_ZW" 44350001 44360000 24.1226 22.0567 0.129168454130035 "PAR"
"SM_V7_ZW" 44360001 44370000 22.1082 23.1913 -0.0690021243027226 "PAR"
"SM_V7_ZW" 44370001 44380000 28.9404 26.2211 0.142356652976293 "PAR"
"SM_V7_ZW" 44380001 44390000 31.5031 29.1336 0.1128098167478 "PAR"
"SM_V7_ZW" 44390001 44400000 30.0239 24.9798 0.265349464091504 "PAR"
"SM_V7_ZW" 44400001 44410000 28.6233 25.9004 0.144215632215525 "PAR"
"SM_V7_ZW" 44410001 44420000 25.9246 27.5415 -0.087285406145989 "PAR"
"SM_V7_ZW" 44420001 44430000 22.7698 24.6696 -0.115612704029062 "PAR"
"SM_V7_ZW" 44430001 44440000 25.0125 25.9741 -0.0544244986238142 "PAR"
"SM_V7_ZW" 44440001 44450000 26.9376 30.1304 -0.161598505838813 "PAR"
"SM_V7_ZW" 44450001 44460000 28.3796 30.8584 -0.120809005198859 "PAR"
"SM_V7_ZW" 44460001 44470000 30.3387 28.4412 0.0931769311774828 "PAR"
"SM_V7_ZW" 44470001 44480000 27.5779 27.5409 0.00193689719408833 "PAR"
"SM_V7_ZW" 44480001 44490000 24.8851 24.4642 0.0246100782555961 "PAR"
"SM_V7_ZW" 44490001 44500000 26.1212 27.6388 -0.0814738038915573 "PAR"
"SM_V7_ZW" 44500001 44510000 26.6958 24.9021 0.100345373030142 "PAR"
"SM_V7_ZW" 44510001 44520000 23.8759 28.0815 -0.23406488418787 "PAR"
"SM_V7_ZW" 44520001 44530000 22.0371 26.1881 -0.248977009896958 "PAR"
"SM_V7_ZW" 44530001 44540000 24.1979 23.3596 0.0508662791985604 "PAR"
"SM_V7_ZW" 44540001 44550000 23.4274 23.7808 -0.0216003978859944 "PAR"
"SM_V7_ZW" 44550001 44560000 23.5686 24.5726 -0.0601844522572597 "PAR"
"SM_V7_ZW" 44560001 44570000 23.4101 21.5688 0.118185184099215 "PAR"
"SM_V7_ZW" 44570001 44580000 21.2076 20.8955 0.0213890839264462 "PAR"
"SM_V7_ZW" 44580001 44590000 23.3743 22.6621 0.0446416049120293 "PAR"
"SM_V7_ZW" 44590001 44600000 23.7711 22.3826 0.0868310331723567 "PAR"
"SM_V7_ZW" 44600001 44610000 22.0828 21.3393 0.0494102592312574 "PAR"
"SM_V7_ZW" 44610001 44620000 29.7058 30.1146 -0.0197184543706256 "PAR"
"SM_V7_ZW" 44620001 44630000 29.9281 29.2867 0.0312550507990189 "PAR"
"SM_V7_ZW" 44630001 44640000 29.3635 28.053 0.0658688798133061 "PAR"
"SM_V7_ZW" 44640001 44650000 25.9744 22.9131 0.180917764220113 "PAR"
"SM_V7_ZW" 44650001 44660000 29.4486 30.5488 -0.0529166607590505 "PAR"
"SM_V7_ZW" 44660001 44670000 32.9657 28.1146 0.229646195043136 "PAR"
"SM_V7_ZW" 44670001 44680000 29.2647 26.4246 0.147279856197185 "PAR"
"SM_V7_ZW" 44680001 44690000 30.9347 29.0672 0.089833937476207 "PAR"
"SM_V7_ZW" 44690001 44700000 25.5708 29.1451 -0.18875605470754 "PAR"
"SM_V7_ZW" 44700001 44710000 23.9985 24.5273 -0.0314441941422701 "PAR"
"SM_V7_ZW" 44710001 44720000 23.5711 25.859 -0.133647398531955 "PAR"
"SM_V7_ZW" 44720001 44730000 26.868 26.7773 0.00487843538550988 "PAR"
"SM_V7_ZW" 44730001 44740000 27.8223 25.9553 0.100212525827327 "PAR"
"SM_V7_ZW" 44740001 44750000 29.1439 27.5231 0.0825509761811223 "PAR"
"SM_V7_ZW" 44750001 44760000 28.5133 28.8335 -0.0161109513632733 "PAR"
"SM_V7_ZW" 44760001 44770000 26.3321 28.5784 -0.118102565755766 "PAR"
"SM_V7_ZW" 44770001 44780000 24.2047 26.5584 -0.133881021594066 "PAR"
"SM_V7_ZW" 44780001 44790000 28.0078 24.1162 0.215826065752793 "PAR"
"SM_V7_ZW" 44790001 44800000 22.8535 27.4591 -0.264869210363171 "PAR"
"SM_V7_ZW" 44800001 44810000 27.445 28.3129 -0.0449161881489151 "PAR"
"SM_V7_ZW" 44810001 44820000 29.4293 27.1958 0.113869361815888 "PAR"
"SM_V7_ZW" 44820001 44830000 25.5042 25.8979 -0.0221002700185244 "PAR"
"SM_V7_ZW" 44830001 44840000 27.8942 25.8242 0.11124151880427 "PAR"
"SM_V7_ZW" 44840001 44850000 26.1827 25.3795 0.0449502308589301 "PAR"
"SM_V7_ZW" 44850001 44860000 26.8968 28.9948 -0.108359646041059 "PAR"
"SM_V7_ZW" 44860001 44870000 22.4574 24.4506 -0.122678958561836 "PAR"
"SM_V7_ZW" 44870001 44880000 27.3832 25.8609 0.0825185656716688 "PAR"
"SM_V7_ZW" 44880001 44890000 26.3244 25.3003 0.0572461570640279 "PAR"
"SM_V7_ZW" 44890001 44900000 24.8485 25.1247 -0.0159476050278188 "PAR"
"SM_V7_ZW" 44900001 44910000 29.2196 32.1259 -0.136800443068437 "PAR"
"SM_V7_ZW" 44910001 44920000 25.2575 27.6029 -0.128107999048144 "PAR"
"SM_V7_ZW" 44920001 44930000 26.1262 26.8756 -0.0407996603444652 "PAR"
"SM_V7_ZW" 44930001 44940000 31.687 26.9839 0.231792200542067 "PAR"
"SM_V7_ZW" 44940001 44950000 30.3442 31.5536 -0.0563838283066679 "PAR"
"SM_V7_ZW" 44950001 44960000 29.3249 26.9213 0.123378110780364 "PAR"
"SM_V7_ZW" 44960001 44970000 20.9222 22.1796 -0.0841987862605444 "PAR"
"SM_V7_ZW" 44970001 44980000 22.5443 23.6023 -0.0661647393487432 "PAR"
"SM_V7_ZW" 44980001 44990000 12.038 9.1359 0.39797695744541 "PAR"
"SM_V7_ZW" 44990001 45000000 6.268 4.8503 0.36993119640207 "PAR"
"SM_V7_ZW" 45000001 45010000 16.1592 16.7362 -0.0506162214387559 "PAR"
"SM_V7_ZW" 45010001 45020000 10.8983 11.7181 -0.104635556821121 "PAR"
"SM_V7_ZW" 45020001 45030000 23.3168 23.7053 -0.0238398445496897 "PAR"
"SM_V7_ZW" 45030001 45040000 24.8659 28.5664 -0.200150586955733 "PAR"
"SM_V7_ZW" 45040001 45050000 25.4378 26.8342 -0.0770989742513932 "PAR"
"SM_V7_ZW" 45050001 45060000 25.2501 25.6233 -0.0211671894460378 "PAR"
"SM_V7_ZW" 45060001 45070000 24.3619 27.5417 -0.17699095764237 "PAR"
"SM_V7_ZW" 45070001 45080000 27.704 26.4048 0.0692940787181066 "PAR"
"SM_V7_ZW" 45080001 45090000 28.9103 26.5557 0.122562020705202 "PAR"
"SM_V7_ZW" 45090001 45100000 27.5435 27.1275 0.0219557981512606 "PAR"
"SM_V7_ZW" 45100001 45110000 23.7239 25.6067 -0.11018014544131 "PAR"
"SM_V7_ZW" 45110001 45120000 22.966 24.4355 -0.0894790216993536 "PAR"
"SM_V7_ZW" 45120001 45130000 26.9089 26.2074 0.0381091837506872 "PAR"
"SM_V7_ZW" 45130001 45140000 23.5376 22.954 0.0362216423286199 "PAR"
"SM_V7_ZW" 45140001 45150000 27.0173 27.8165 -0.0420574000288466 "PAR"
"SM_V7_ZW" 45150001 45160000 26.6298 27.7964 -0.0618564536362324 "PAR"
"SM_V7_ZW" 45160001 45170000 26.1676 30.1989 -0.206714388546896 "PAR"
"SM_V7_ZW" 45170001 45180000 27.4582 25.2702 0.119799971402282 "PAR"
"SM_V7_ZW" 45180001 45190000 22.9521 24.2893 -0.0816947542380736 "PAR"
"SM_V7_ZW" 45190001 45200000 26.6458 25.4315 0.0672915909582914 "PAR"
"SM_V7_ZW" 45200001 45210000 29.3759 29.7098 -0.0163058405715803 "PAR"
"SM_V7_ZW" 45210001 45220000 26.7548 28.7844 -0.105489395722167 "PAR"
"SM_V7_ZW" 45220001 45230000 23.5573 27.7671 -0.237202314370053 "PAR"
"SM_V7_ZW" 45230001 45240000 24.0402 27.027 -0.168952482996258 "PAR"
"SM_V7_ZW" 45240001 45250000 28.3472 25.4788 0.153908908558662 "PAR"
"SM_V7_ZW" 45250001 45260000 28.6427 27.9495 0.0353450201135353 "PAR"
"SM_V7_ZW" 45260001 45270000 25.5733 25.5993 -0.00146602182773007 "PAR"
"SM_V7_ZW" 45270001 45280000 27.292 27.5899 -0.0156621062197036 "PAR"
"SM_V7_ZW" 45280001 45290000 26.6909 25.4619 0.0680078740187763 "PAR"
"SM_V7_ZW" 45290001 45300000 25.7613 26.8381 -0.0590771413042522 "PAR"
"SM_V7_ZW" 45300001 45310000 28.1502 28.4168 -0.0135989303206972 "PAR"
"SM_V7_ZW" 45310001 45320000 23.7178 25.3056 -0.093486485754517 "PAR"
"SM_V7_ZW" 45320001 45330000 28.0096 28.3029 -0.0150285027964451 "PAR"
"SM_V7_ZW" 45330001 45340000 26.6131 28.3862 -0.0930531604634291 "PAR"
"SM_V7_ZW" 45340001 45350000 25.255 26.9075 -0.0914393133433788 "PAR"
"SM_V7_ZW" 45350001 45360000 30.706 24.9428 0.299897161338753 "PAR"
"SM_V7_ZW" 45360001 45370000 29.1879 29.092 0.00474793468400972 "PAR"
"SM_V7_ZW" 45370001 45380000 25.7324 23.0105 0.161293687569452 "PAR"
"SM_V7_ZW" 45380001 45390000 27.4729 26.795 0.0360453912263034 "PAR"
"SM_V7_ZW" 45390001 45400000 29.2637 29.8701 -0.0295898772235928 "PAR"
"SM_V7_ZW" 45400001 45410000 30.7268 31.4517 -0.0336404712342331 "PAR"
"SM_V7_ZW" 45410001 45420000 35.5356 30.8654 0.203274570573973 "PAR"
"SM_V7_ZW" 45420001 45430000 36.7719 36.2991 0.018669943881014 "PAR"
"SM_V7_ZW" 45430001 45440000 31.2458 27.6312 0.177364059975227 "PAR"
"SM_V7_ZW" 45440001 45450000 28.3237 24.7478 0.194709460875418 "PAR"
"SM_V7_ZW" 45450001 45460000 27.7295 25.1877 0.138702213651206 "PAR"
"SM_V7_ZW" 45460001 45470000 22.3785 23.392 -0.0639018787073632 "PAR"
"SM_V7_ZW" 45470001 45480000 26.7992 24.4317 0.133435682199245 "PAR"
"SM_V7_ZW" 45480001 45490000 27.7715 26.9849 0.0414527613885528 "PAR"
"SM_V7_ZW" 45490001 45500000 25.2934 25.3038 -0.00059307742865404 "PAR"
"SM_V7_ZW" 45500001 45510000 20.1921 20.5839 -0.0277253930498764 "PAR"
"SM_V7_ZW" 45510001 45520000 25.676 25.1825 0.0279989519673941 "PAR"
"SM_V7_ZW" 45520001 45530000 29.2826 25.3938 0.205567355997215 "PAR"
"SM_V7_ZW" 45530001 45540000 28.8053 28.3398 0.0235047063177409 "PAR"
"SM_V7_ZW" 45540001 45550000 29.3068 26.275 0.157544685035309 "PAR"
"SM_V7_ZW" 45550001 45560000 24.6242 22.407 0.136127350473417 "PAR"
"SM_V7_ZW" 45560001 45570000 29.5354 24.6019 0.263675411685966 "PAR"
"SM_V7_ZW" 45570001 45580000 31.4264 30.2682 0.0541741330057221 "PAR"
"SM_V7_ZW" 45580001 45590000 28.3587 24.0903 0.235339039281647 "PAR"
"SM_V7_ZW" 45590001 45600000 32.9391 31.8889 0.0467468036013457 "PAR"
"SM_V7_ZW" 45600001 45610000 28.0702 28.4456 -0.0191661688856593 "PAR"
"SM_V7_ZW" 45610001 45620000 27.0562 24.7301 0.129691155830967 "PAR"
"SM_V7_ZW" 45620001 45630000 28.4779 25.7249 0.146677294921107 "PAR"
"SM_V7_ZW" 45630001 45640000 22.4477 25.7799 -0.199679034060969 "PAR"
"SM_V7_ZW" 45640001 45650000 32.9418 29.5829 0.155155902510597 "PAR"
"SM_V7_ZW" 45650001 45660000 27.1751 26.5959 0.0310814858493241 "PAR"
"SM_V7_ZW" 45660001 45670000 24.0795 28.2874 -0.232354143873891 "PAR"
"SM_V7_ZW" 45670001 45680000 28.8123 30.3484 -0.0749356269272118 "PAR"
"SM_V7_ZW" 45680001 45690000 30.4903 28.299 0.107599271841881 "PAR"
"SM_V7_ZW" 45690001 45700000 28.7326 29.4233 -0.0342705149898873 "PAR"
"SM_V7_ZW" 45700001 45710000 27.3538 27.1969 0.00829904936564562 "PAR"
"SM_V7_ZW" 45710001 45720000 30.1254 29.6654 0.0221991615045536 "PAR"
"SM_V7_ZW" 45720001 45730000 28.4576 27.4663 0.051151418593226 "PAR"
"SM_V7_ZW" 45730001 45740000 23.6995 24.7464 -0.0623620411795673 "PAR"
"SM_V7_ZW" 45740001 45750000 25.6843 27.8568 -0.117142785443628 "PAR"
"SM_V7_ZW" 45750001 45760000 23.1327 22.7856 0.0218113034132588 "PAR"
"SM_V7_ZW" 45760001 45770000 30.425 31.7624 -0.0620626651993289 "PAR"
"SM_V7_ZW" 45770001 45780000 30.0369 30.4909 -0.021642809821777 "PAR"
"SM_V7_ZW" 45780001 45790000 29.6483 28.6441 0.0497113757560712 "PAR"
"SM_V7_ZW" 45790001 45800000 26.1309 29.1062 -0.155569683927327 "PAR"
"SM_V7_ZW" 45800001 45810000 29.0166 26.2946 0.14211193216657 "PAR"
"SM_V7_ZW" 45810001 45820000 31.8632 27.585 0.208007182572405 "PAR"
"SM_V7_ZW" 45820001 45830000 27.3112 26.6365 0.0360881779671877 "PAR"
"SM_V7_ZW" 45830001 45840000 23.3411 23.7811 -0.0269428960201185 "PAR"
"SM_V7_ZW" 45840001 45850000 26.2251 27.7369 -0.0808582806086259 "PAR"
"SM_V7_ZW" 45850001 45860000 25.8438 24.1552 0.0974844174363102 "PAR"
"SM_V7_ZW" 45860001 45870000 27.5809 27.5558 0.00131352250054033 "PAR"
"SM_V7_ZW" 45870001 45880000 24.4494 26.6621 -0.124991355412216 "PAR"
"SM_V7_ZW" 45880001 45890000 29.7556 28.9966 0.0372774622223625 "PAR"
"SM_V7_ZW" 45890001 45900000 28.9258 29.1883 -0.0130333266406415 "PAR"
"SM_V7_ZW" 45900001 45910000 26.079 27.4537 -0.0741120473054657 "PAR"
"SM_V7_ZW" 45910001 45920000 24.3166 24.0991 0.0129622532473993 "PAR"
"SM_V7_ZW" 45920001 45930000 22.6065 21.0594 0.102273314041248 "PAR"
"SM_V7_ZW" 45930001 45940000 25.6721 24.5401 0.0650601865017117 "PAR"
"SM_V7_ZW" 45940001 45950000 20.4943 23.1547 -0.176082350770101 "PAR"
"SM_V7_ZW" 45950001 45960000 22.6422 21.9838 0.042573358318983 "PAR"
"SM_V7_ZW" 45960001 45970000 26.355 26.1877 0.00918733510151364 "PAR"
"SM_V7_ZW" 45970001 45980000 29.509 26.4646 0.157091183117655 "PAR"
"SM_V7_ZW" 45980001 45990000 25.0225 23.1218 0.113972222468364 "PAR"
"SM_V7_ZW" 45990001 46000000 33.0368 26.9039 0.296258630071201 "PAR"
"SM_V7_ZW" 46000001 46010000 32.3031 31.028 0.0581019145087225 "PAR"
"SM_V7_ZW" 46010001 46020000 27.2942 25.815 0.0803848138432059 "PAR"
"SM_V7_ZW" 46020001 46030000 24.1993 31.9744 -0.401951971123123 "Z"
"SM_V7_ZW" 46030001 46040000 25.1387 28.3822 -0.175076376428169 "PAR"
"SM_V7_ZW" 46040001 46050000 25.8293 26.634 -0.0442605689972544 "PAR"
"SM_V7_ZW" 46050001 46060000 29.5406 24.2907 0.282295063421249 "PAR"
"SM_V7_ZW" 46060001 46070000 22.057 26.3131 -0.254544643837393 "PAR"
"SM_V7_ZW" 46070001 46080000 25.6318 26.2845 -0.0362774955027484 "PAR"
"SM_V7_ZW" 46080001 46090000 26.5905 27.9986 -0.0744437851477174 "PAR"
"SM_V7_ZW" 46090001 46100000 25.7506 25.4711 0.0157447826263419 "PAR"
"SM_V7_ZW" 46100001 46110000 27.531 28.1482 -0.0319856554227317 "PAR"
"SM_V7_ZW" 46110001 46120000 25.1363 25.815 -0.0384372937863572 "PAR"
"SM_V7_ZW" 46120001 46130000 30.043 30.7568 -0.0338765271233007 "PAR"
"SM_V7_ZW" 46130001 46140000 28.3473 24.8776 0.188364017064889 "PAR"
"SM_V7_ZW" 46140001 46150000 30.4794 26.9155 0.179397276986437 "PAR"
"SM_V7_ZW" 46150001 46160000 26.9782 27.2486 -0.0143880137644143 "PAR"
"SM_V7_ZW" 46160001 46170000 20.8972 21.6345 -0.0500241290422368 "PAR"
"SM_V7_ZW" 46170001 46180000 27.9448 25.1147 0.154047807879006 "PAR"
"SM_V7_ZW" 46180001 46190000 29.8845 29.3236 0.0273351739743066 "PAR"
"SM_V7_ZW" 46190001 46200000 28.6805 27.0191 0.0860905557834563 "PAR"
"SM_V7_ZW" 46200001 46210000 31.1459 27.1484 0.198175086694442 "PAR"
"SM_V7_ZW" 46210001 46220000 26.2336 26.1964 0.00204723496192525 "PAR"
"SM_V7_ZW" 46220001 46230000 32.6211 26.9677 0.274572947897301 "PAR"
"SM_V7_ZW" 46230001 46240000 24.1448 23.2653 0.0535327228089891 "PAR"
"SM_V7_ZW" 46240001 46250000 23.0108 22.6474 0.0229657081909734 "PAR"
"SM_V7_ZW" 46250001 46260000 27.3222 25.2016 0.116558324476255 "PAR"
"SM_V7_ZW" 46260001 46270000 21.8212 26.3636 -0.272816945469373 "PAR"
"SM_V7_ZW" 46270001 46280000 25.372 27.7302 -0.12822077435786 "PAR"
"SM_V7_ZW" 46280001 46290000 27.701 27.96 -0.0134263025255251 "PAR"
"SM_V7_ZW" 46290001 46300000 26.1294 22.5332 0.213621787847738 "PAR"
"SM_V7_ZW" 46300001 46310000 21.3566 24.7724 -0.214051660278626 "PAR"
"SM_V7_ZW" 46310001 46320000 28.3264 27.7982 0.0271557933487965 "PAR"
"SM_V7_ZW" 46320001 46330000 28.1295 25.1325 0.16252972180815 "PAR"
"SM_V7_ZW" 46330001 46340000 25.8102 23.3801 0.142660220244131 "PAR"
"SM_V7_ZW" 46340001 46350000 27.1721 25.0759 0.115824587196044 "PAR"
"SM_V7_ZW" 46350001 46360000 21.0073 27.2596 -0.375873643560686 "Z"
"SM_V7_ZW" 46360001 46370000 27.1978 27.5723 -0.0197296595490999 "PAR"
"SM_V7_ZW" 46370001 46380000 23.7489 26.0099 -0.131200160240156 "PAR"
"SM_V7_ZW" 46380001 46390000 21.2914 26.6202 -0.322250594153497 "PAR"
"SM_V7_ZW" 46390001 46400000 21.5419 25.2221 -0.227542898418431 "PAR"
"SM_V7_ZW" 46400001 46410000 23.9552 25.2766 -0.0774635586505484 "PAR"
"SM_V7_ZW" 46410001 46420000 26.7041 27.8368 -0.0599321122935514 "PAR"
"SM_V7_ZW" 46420001 46430000 23.1731 27.4547 -0.244602092111678 "PAR"
"SM_V7_ZW" 46430001 46440000 25.941 27.8621 -0.103069904563805 "PAR"
"SM_V7_ZW" 46440001 46450000 22.1848 24.721 -0.156165556452718 "PAR"
"SM_V7_ZW" 46450001 46460000 31.0502 29.6772 0.0652475789049083 "PAR"
"SM_V7_ZW" 46460001 46470000 30.119 27.2386 0.145021316850672 "PAR"
"SM_V7_ZW" 46470001 46480000 29.2565 26.4085 0.147754829070403 "PAR"
"SM_V7_ZW" 46480001 46490000 27.2668 27.3419 -0.00396810273364334 "PAR"
"SM_V7_ZW" 46490001 46500000 23.7291 24.5043 -0.0463775518430837 "PAR"
"SM_V7_ZW" 46500001 46510000 26.1615 26.7256 -0.0307770755640139 "PAR"
"SM_V7_ZW" 46510001 46520000 31.0688 32.6993 -0.0737932320683218 "PAR"
"SM_V7_ZW" 46520001 46530000 31.4999 30.2873 0.0566342756455482 "PAR"
"SM_V7_ZW" 46530001 46540000 28.5633 28.1982 0.0185595949260044 "PAR"
"SM_V7_ZW" 46540001 46550000 26.8798 26.5953 0.0153510928169319 "PAR"
"SM_V7_ZW" 46550001 46560000 24.0952 30.0111 -0.316750423072554 "PAR"
"SM_V7_ZW" 46560001 46570000 29.8679 29.142 0.0354959137127173 "PAR"
"SM_V7_ZW" 46570001 46580000 23.865 24.5321 -0.0397744005591899 "PAR"
"SM_V7_ZW" 46580001 46590000 25.588 26.8149 -0.0675674847962249 "PAR"
"SM_V7_ZW" 46590001 46600000 24.4198 28.101 -0.202570086400474 "PAR"
"SM_V7_ZW" 46600001 46610000 26.5987 31.0532 -0.223386207980435 "PAR"
"SM_V7_ZW" 46610001 46620000 23.7091 26.737 -0.173396699269101 "PAR"
"SM_V7_ZW" 46620001 46630000 26.3099 25.4636 0.0471693656419634 "PAR"
"SM_V7_ZW" 46630001 46640000 26.1922 25.1086 0.0609556538181767 "PAR"
"SM_V7_ZW" 46640001 46650000 27.2755 28.3543 -0.05596189653268 "PAR"
"SM_V7_ZW" 46650001 46660000 24.2201 28.1117 -0.214965878866495 "PAR"
"SM_V7_ZW" 46660001 46670000 27.9293 28.2898 -0.018502561975137 "PAR"
"SM_V7_ZW" 46670001 46680000 27.2684 28.4031 -0.0588183472153205 "PAR"
"SM_V7_ZW" 46680001 46690000 25.9045 24.095 0.104468936361394 "PAR"
"SM_V7_ZW" 46690001 46700000 23.4335 26.1982 -0.16089524237554 "PAR"
