Scaffold_ID	Window_start	Window_stop	ERR562990_Depth	ERR562989_Depth
SM_V7_6	21820001	21830000	26.1775	26.1269
SM_V7_6	21830001	21840000	22.7798	24.4961
SM_V7_6	21840001	21850000	28.3631	28.2885
SM_V7_6	21850001	21860000	23.7516	24.9909
SM_V7_6	21860001	21870000	23.4431	24.2641
SM_V7_6	21870001	21880000	27.0766	29.8087
SM_V7_6	21880001	21890000	24.2925	24.114
SM_V7_6	21890001	21900000	22.9691	24.8776
SM_V7_6	21900001	21910000	17.6234	19.5444
SM_V7_6	21910001	21920000	12.4223	14.4515
SM_V7_6	21920001	21930000	12.8903	13.4424
SM_V7_6	21930001	21940000	12.0434	13.7114
SM_V7_6	21940001	21950000	12.5371	13.6334
SM_V7_6	21950001	21960000	4.1116	4.5234
SM_V7_6	21960001	21970000	0	0
SM_V7_6	21970001	21980000	0	0
SM_V7_6	21980001	21990000	8.1985	8.5179
SM_V7_6	21990001	22000000	17.3229	19.1408
SM_V7_6	22000001	22010000	25.632	27.8738
SM_V7_6	22010001	22020000	27.9445	27.316
SM_V7_6	22020001	22030000	27.4295	27.82
SM_V7_6	22030001	22040000	25.5982	28.1894
SM_V7_6	22040001	22050000	27.6194	26.8063
SM_V7_6	22050001	22060000	26.7336	29.2974
SM_V7_6	22060001	22070000	26.1185	26.6252
SM_V7_6	22070001	22080000	27.5668	28.924
SM_V7_6	22080001	22090000	30.4638	29.0788
SM_V7_6	22090001	22100000	36.2309	25.8395
SM_V7_6	22100001	22110000	29.1164	22.8613
SM_V7_6	22110001	22120000	35.9387	28.0589
SM_V7_6	22120001	22130000	42.3941	25.4097
SM_V7_6	22130001	22140000	29.9905	26.1978
SM_V7_6	22140001	22150000	19.2662	18.0105
SM_V7_6	22150001	22160000	23.9076	19.371
SM_V7_6	22160001	22170000	23.0304	18.3014
SM_V7_6	22170001	22180000	21.4193	22.4423
SM_V7_6	22180001	22190000	16.3455	15.1475
SM_V7_6	22190001	22200000	18.4299	17.1761
SM_V7_6	22200001	22210000	19.5585	18.6116
SM_V7_6	22210001	22220000	16.9668	14.9396
SM_V7_6	22220001	22230000	18.086	15.3344
SM_V7_6	22230001	22240000	20.2499	20.6247
SM_V7_6	22240001	22250000	25.4803	24.5604
SM_V7_6	22250001	22260000	23.167	22.3924
SM_V7_6	22260001	22270000	25.1054	23.1642
SM_V7_6	22270001	22280000	25.2183	26.7994
SM_V7_6	22280001	22290000	26.7128	27.85
SM_V7_6	22290001	22300000	27.198	25.8336
SM_V7_6	22300001	22310000	26.3196	26.5212
SM_V7_6	22310001	22320000	19.403	19.0648
SM_V7_6	22320001	22330000	24.0855	23.6065
SM_V7_6	22330001	22340000	27.8097	25.7161
SM_V7_6	22340001	22350000	24.8865	26.918
SM_V7_6	22350001	22360000	26.1204	22.1493
SM_V7_6	22360001	22370000	26.1434	26.5655
SM_V7_6	22370001	22380000	26.9391	29.8064
SM_V7_6	22380001	22390000	22.8869	23.1872
SM_V7_6	22390001	22400000	25.2369	26.6272
SM_V7_6	22400001	22410000	23.9173	27.2093
SM_V7_6	22410001	22420000	23.7968	24.3808
SM_V7_6	22420001	22430000	25.6296	25.0097
SM_V7_6	22430001	22440000	23.2923	24.8717
SM_V7_6	22440001	22450000	28.4222	28.047
SM_V7_6	22450001	22460000	25.8129	25.1613
SM_V7_6	22460001	22470000	23.6381	24.1278
SM_V7_6	22470001	22480000	23.6062	24.4777
SM_V7_6	22480001	22490000	21.4645	24.0084
SM_V7_6	22490001	22500000	23.9033	25.1142
SM_V7_6	22500001	22510000	24.5692	23.2639
SM_V7_6	22510001	22520000	26.9222	27.7366
SM_V7_6	22520001	22530000	24.7206	25.5521
SM_V7_6	22530001	22540000	26.3249	25.2201
SM_V7_6	22540001	22550000	27.057	27.0189
SM_V7_6	22550001	22560000	27.2895	27.8083
SM_V7_6	22560001	22570000	30.9215	28.5316
SM_V7_6	22570001	22580000	33.0355	30.8236
SM_V7_6	22580001	22590000	26.5993	26.5521
SM_V7_6	22590001	22600000	24.4647	24.0767
SM_V7_6	22600001	22610000	28.4709	26.5354
SM_V7_6	22610001	22620000	26.7056	24.7799
SM_V7_6	22620001	22630000	29.4137	26.6826
SM_V7_6	22630001	22640000	28.3991	27.2117
SM_V7_6	22640001	22650000	24.6365	26.887
SM_V7_6	22650001	22660000	30.2394	29.2741
SM_V7_6	22660001	22670000	31.0389	26.1772
SM_V7_6	22670001	22680000	27.6571	25.444
SM_V7_6	22680001	22690000	25.724	24.7172
SM_V7_6	22690001	22700000	28.2153	28.3845
SM_V7_6	22700001	22710000	21.5076	27.3374
SM_V7_6	22710001	22720000	26.0882	27.3063
SM_V7_6	22720001	22730000	24.1394	27.7705
SM_V7_6	22730001	22740000	28.1187	29.6722
SM_V7_6	22740001	22750000	31.3129	28.9987
SM_V7_6	22750001	22760000	29.4106	27.2248
SM_V7_6	22760001	22770000	26.0883	26.3058
SM_V7_6	22770001	22780000	23.6379	24.2944
SM_V7_6	22780001	22790000	27.416	24.3927
SM_V7_6	22790001	22800000	28.3175	25.6023
SM_V7_6	22800001	22810000	27.7098	26.1112
SM_V7_6	22810001	22820000	25.8149	23.2671
SM_V7_6	22820001	22830000	24.7245	25.9003
SM_V7_6	22830001	22840000	27.9358	26.3449
SM_V7_6	22840001	22850000	30.5613	28.3683
SM_V7_6	22850001	22860000	22.9284	22.4994
SM_V7_6	22860001	22870000	24.0854	26.6145
SM_V7_6	22870001	22880000	28.7191	29.9345
SM_V7_6	22880001	22890000	26.6612	25.982
SM_V7_6	22890001	22900000	24.9229	27.1234
SM_V7_6	22900001	22910000	24.8051	26.549
SM_V7_6	22910001	22920000	26.9906	25.8237
SM_V7_6	22920001	22930000	28.6233	25.6398
SM_V7_6	22930001	22940000	25.4583	22.2253
SM_V7_6	22940001	22950000	27.4697	28.4629
SM_V7_6	22950001	22960000	23.1534	26.2222
SM_V7_6	22960001	22970000	26.3687	27.4395
SM_V7_6	22970001	22980000	26.564	27.1245
SM_V7_6	22980001	22990000	25.0077	28.6492
SM_V7_6	22990001	23000000	25.2779	26.2408
SM_V7_6	23000001	23010000	27.7901	29.0712
SM_V7_6	23010001	23020000	29.0493	25.6694
SM_V7_6	23020001	23030000	28.1659	30.6054
SM_V7_6	23030001	23040000	28.6624	26.8611
SM_V7_6	23040001	23050000	28.3582	28.4157
SM_V7_6	23050001	23060000	26.963	28.6951
SM_V7_6	23060001	23070000	23.8498	24.7366
SM_V7_6	23070001	23080000	27.1002	28.0317
SM_V7_6	23080001	23090000	26.3607	27.1455
SM_V7_6	23090001	23100000	23.0268	23.5793
SM_V7_6	23100001	23110000	24.3339	24.9514
SM_V7_6	23110001	23120000	23.4148	25.0361
SM_V7_6	23120001	23130000	26.5403	28.0137
SM_V7_6	23130001	23140000	30.9256	28.8205
SM_V7_6	23140001	23150000	26.1884	26.5583
SM_V7_6	23150001	23160000	26.9059	28.5107
SM_V7_6	23160001	23170000	24.081	25.1205
SM_V7_6	23170001	23180000	23.9382	24.5885
SM_V7_6	23180001	23190000	19.9708	23.7569
SM_V7_6	23190001	23200000	25.8541	23.0804
SM_V7_6	23200001	23210000	27.347	27.9362
SM_V7_6	23210001	23220000	27.0005	26.4144
SM_V7_6	23220001	23230000	26.548	26.87
SM_V7_6	23230001	23240000	23.6461	24.4894
SM_V7_6	23240001	23250000	25.1725	28.1896
SM_V7_6	23250001	23260000	24.0858	26.1598
SM_V7_6	23260001	23270000	27.6146	27.3744
SM_V7_6	23270001	23280000	29.3571	26.2633
SM_V7_6	23280001	23290000	24.986	25.1874
SM_V7_6	23290001	23300000	19.9646	21.4477
SM_V7_6	23300001	23310000	24.9689	26.6262
SM_V7_6	23310001	23320000	25.3744	22.9192
SM_V7_6	23320001	23330000	24.0605	23.6003
SM_V7_6	23330001	23340000	23.6846	25.8284
SM_V7_6	23340001	23350000	26.0653	23.5226
SM_V7_6	23350001	23360000	20.0702	21.2629
SM_V7_6	23360001	23370000	3.5843	14.0712
SM_V7_6	23370001	23380000	6.0109	16.2024
SM_V7_6	23380001	23390000	3.1566	15.8421
SM_V7_6	23390001	23400000	2.933	16.2766
SM_V7_6	23400001	23410000	6.415	18.2166
SM_V7_6	23410001	23420000	6.9278	16.4076
SM_V7_6	23420001	23430000	6.1896	15.8215
SM_V7_6	23430001	23440000	9.6116	17.6411
SM_V7_6	23440001	23450000	17.8204	24.1369
SM_V7_6	23450001	23460000	23.0868	29.9769
SM_V7_6	23460001	23470000	20.3333	24.2629
SM_V7_6	23470001	23480000	30.8529	32.3794
SM_V7_6	23480001	23490000	32.9063	33.0711
SM_V7_6	23490001	23500000	43.4215	38.5657
SM_V7_6	23500001	23510000	39.482	33.6967
SM_V7_6	23510001	23520000	37.9148	34.4153
SM_V7_6	23520001	23530000	41.6507	38.4006
SM_V7_6	23530001	23540000	31.0942	31.2395
SM_V7_6	23540001	23550000	27.7229	30.5857
SM_V7_6	23550001	23560000	26.0797	26.9301
SM_V7_6	23560001	23570000	26.4025	27.5519
SM_V7_6	23570001	23580000	25.9807	24.7879
SM_V7_6	23580001	23590000	19.0562	24.2421
SM_V7_6	23590001	23600000	22.0735	23.7067
SM_V7_6	23600001	23610000	22.2681	20.4371
SM_V7_6	23610001	23620000	25.8582	27.531
SM_V7_6	23620001	23630000	24.2284	22.4401
SM_V7_6	23630001	23640000	25.6554	24.3245
SM_V7_6	23640001	23650000	23.4998	23.2337
SM_V7_6	23650001	23660000	27.8606	27.1747
SM_V7_6	23660001	23670000	26.0703	26.1596
SM_V7_6	23670001	23680000	24.7685	30.311
SM_V7_6	23680001	23690000	27.788	26.558
SM_V7_6	23690001	23700000	28.8999	27.5878
SM_V7_6	23700001	23710000	29.692	29.5553
SM_V7_6	23710001	23720000	25.0853	27.1001
SM_V7_6	23720001	23730000	25.8085	25.0744
SM_V7_6	23730001	23740000	26.3875	26.0978
SM_V7_6	23740001	23750000	25.0907	24.9563
SM_V7_6	23750001	23760000	30.1079	26.7016
SM_V7_6	23760001	23770000	29.7778	28.1632
SM_V7_6	23770001	23780000	26.6175	26.3306
SM_V7_6	23780001	23790000	26.2799	28.7691
SM_V7_6	23790001	23800000	23.3205	25.0487
SM_V7_6	23800001	23810000	26.0888	23.9072
SM_V7_6	23810001	23820000	26.8621	23.5351
SM_V7_6	23820001	23830000	31.9519	27.2145
SM_V7_6	23830001	23840000	25.5167	26.1701
SM_V7_6	23840001	23850000	21.4945	20.7499
SM_V7_6	23850001	23860000	22.2094	24.6403
SM_V7_6	23860001	23870000	23.8165	24.6192
SM_V7_6	23870001	23880000	28.1366	27.6575
SM_V7_6	23880001	23890000	27.0758	29.3041
SM_V7_6	23890001	23900000	24.79	26.1458
SM_V7_6	23900001	23910000	25.9193	26.4105
SM_V7_6	23910001	23920000	29.0873	27.0689
SM_V7_6	23920001	23930000	26.6952	25.5591
SM_V7_6	23930001	23940000	28.3973	23.8018
SM_V7_6	23940001	23950000	31.7184	29.0213
SM_V7_6	23950001	23960000	23.9306	24.5054
SM_V7_6	23960001	23970000	28.9231	26.6246
SM_V7_6	23970001	23980000	31.566	26.1357
SM_V7_6	23980001	23990000	30.3707	25.2648
SM_V7_6	23990001	24000000	28.5919	25.0167
SM_V7_6	24000001	24010000	27.4011	27.363
SM_V7_6	24010001	24020000	27.3273	24.5637
SM_V7_6	24020001	24030000	22.0919	26.3974
SM_V7_6	24030001	24040000	26.0591	26.5308
SM_V7_6	24040001	24050000	25.0272	25.5757
SM_V7_6	24050001	24060000	22.5533	23.3741
SM_V7_6	24060001	24070000	27.4997	27.5832
SM_V7_6	24070001	24080000	26.9817	28.7111
SM_V7_6	24080001	24090000	24.5161	24.1566
SM_V7_6	24090001	24100000	22.3322	25.696
SM_V7_6	24100001	24110000	28.2993	27.9372
SM_V7_6	24110001	24120000	24.3996	26.6326
SM_V7_6	24120001	24130000	23.8484	25.3422
SM_V7_6	24130001	24140000	25.3706	24.9724
SM_V7_6	24140001	24150000	29.8954	29.9165
SM_V7_6	24150001	24160000	32.0974	25.9781
SM_V7_6	24160001	24170000	25.9395	27.2711
SM_V7_6	24170001	24180000	33.8279	25.0048
SM_V7_6	24180001	24190000	25.4516	25.5995
SM_V7_6	24190001	24200000	26.327	28.4499
SM_V7_6	24200001	24210000	25.332	24.7058
SM_V7_6	24210001	24220000	30.4305	27.4833
SM_V7_6	24220001	24230000	27.1284	28.7835
SM_V7_6	24230001	24240000	24.1633	27.2901
SM_V7_6	24240001	24250000	27.2201	24.9535
SM_V7_6	24250001	24260000	23.5755	26.2167
SM_V7_6	24260001	24270000	30.7582	27.6844
SM_V7_6	24270001	24280000	26.3784	27.9825
SM_V7_6	24280001	24290000	24.3987	26.7767
SM_V7_6	24290001	24300000	27.9151	24.0042
SM_V7_6	24300001	24310000	24.4617	25.687
SM_V7_6	24310001	24320000	26.5592	25.2779
SM_V7_6	24320001	24330000	27.2178	27.2157
SM_V7_6	24330001	24340000	25.7124	25.9594
SM_V7_6	24340001	24350000	25.5488	28.2711
SM_V7_6	24350001	24360000	27.5675	27.1811
SM_V7_6	24360001	24370000	26.974	25.7317
SM_V7_6	24370001	24380000	26.9403	28.2994
SM_V7_6	24380001	24390000	25.4452	25.97
SM_V7_6	24390001	24400000	26.7164	26.888
SM_V7_6	24400001	24410000	29.1226	26.1852
SM_V7_6	24410001	24420000	29.699	30.4865
SM_V7_6	24420001	24430000	30.5936	27.8462
SM_V7_6	24430001	24440000	25.5441	24.1751
SM_V7_6	24440001	24450000	27.4255	25.6952
SM_V7_6	24450001	24460000	24.4836	27.2198
SM_V7_6	24460001	24470000	28.4516	31.6213
SM_V7_6	24470001	24480000	23.9091	26.5165
SM_V7_6	24480001	24490000	25.0818	24.938
SM_V7_6	24490001	24500000	26.2897	25.7126
SM_V7_6	24500001	24510000	27.5358	24.6395
SM_V7_6	24510001	24520000	25.8689	25.2747
SM_V7_6	24520001	24530000	16.3635	14.6692
SM_V7_6	24530001	24540000	6.0359	5.8824
SM_V7_6	24540001	24550000	0	0
SM_V7_6	24550001	24560000	0	0
SM_V7_6	24560001	24570000	9.6189	8.8978
SM_V7_6	24570001	24580000	15.1737	13.5874
SM_V7_6	24580001	24590000	15.6356	14.703
SM_V7_6	24590001	24600000	13.9043	12.2409
SM_V7_6	24600001	24610000	15.6577	13.8138
SM_V7_6	24610001	24620000	22.213	22.295
SM_V7_6	24620001	24630000	24.7183	28.9533
SM_V7_6	24630001	24640000	25.2537	25.5004
SM_V7_6	24640001	24650000	22.9321	24.518
SM_V7_6	24650001	24660000	26.4167	25.9478
SM_V7_6	24660001	24670000	26.2141	25.6868
SM_V7_6	24670001	24680000	27.2291	28.3318
SM_V7_6	24680001	24690000	24.2511	24.4206
SM_V7_6	24690001	24700000	28.3138	27.9977
SM_V7_6	24700001	24710000	22.1679	23.8882
SM_V7_6	24710001	24720000	28.1844	24.7493
SM_V7_6	24720001	24730000	30.2077	24.6641
SM_V7_6	24730001	24740000	24.6209	24.5214
SM_V7_6	24740001	24750000	24.8527	25.5317
SM_V7_6	24750001	24760000	29.1188	27.5248
SM_V7_6	24760001	24770000	27.4258	24.5527
SM_V7_6	24770001	24780000	41.0447	37.5729
SM_V7_6	24780001	24790000	25.2298	26.7971
SM_V7_6	24790001	24800000	30.2064	27.5103
SM_V7_6	24800001	24810000	28.0608	25.9958
SM_V7_6	24810001	24820000	28.6058	29.394
SM_V7_6	24820001	24830000	27.6526	25.3952
SM_V7_6	24830001	24840000	28.7364	26.23
SM_V7_6	24840001	24850000	28.8686	26.9436
SM_V7_6	24850001	24860000	24.6864	26.8749
SM_V7_6	24860001	24870000	26.6237	28.3064
SM_V7_6	24870001	24880000	27.5676	32.5873
SM_V7_6	24880001	24890000	31.1436	33.4093
SM_V7_6	24890001	24900000	28.8851	28.369
SM_V7_6	24900001	24910000	26.9038	26.7397
SM_V7_6	24910001	24920000	26.4076	26.2443
SM_V7_6	24920001	24930000	29.7172	26.1047
SM_V7_6	24930001	24940000	28.636	29.2732
SM_V7_6	24940001	24950000	27.0187	28.7404
SM_V7_6	24950001	24960000	25.8043	26.6957
SM_V7_6	24960001	24970000	23.8692	25.0447
SM_V7_6	24970001	24980000	7.5139	8.9825
SM_V7_6	24979084	24989083	2.205	2.64307
SM_V7_7	1	10000	12.1824	12.41
SM_V7_7	10001	20000	13.1525	14.02
SM_V7_7	20001	30000	27.2591	26.361
SM_V7_7	30001	40000	28.6143	28.0616
SM_V7_7	40001	50000	29.857	31.3038
SM_V7_7	50001	60000	27.9297	30.7254
SM_V7_7	60001	70000	26.5237	27.4484
SM_V7_7	70001	80000	26.6136	25.943
SM_V7_7	80001	90000	28.2523	28.7155
SM_V7_7	90001	100000	25.9466	24.8648
SM_V7_7	100001	110000	22.0963	20.2139
SM_V7_7	110001	120000	30.9042	28.4888
SM_V7_7	120001	130000	24.3201	25.7977
SM_V7_7	130001	140000	25.4031	27.7671
SM_V7_7	140001	150000	25.9019	28.8722
SM_V7_7	150001	160000	25.9778	28.4977
SM_V7_7	160001	170000	24.7989	26.3319
SM_V7_7	170001	180000	32.9776	35.116
SM_V7_7	180001	190000	30.207	30.7151
SM_V7_7	190001	200000	30.832	29.9614
SM_V7_7	200001	210000	30.171	27.1135
SM_V7_7	210001	220000	26.8895	27.8317
SM_V7_7	220001	230000	21.0761	20.057
SM_V7_7	230001	240000	14.3208	14.5599
SM_V7_7	240001	250000	0	0
SM_V7_7	250001	260000	6.4562	6.8738
SM_V7_7	260001	270000	18.0214	17.3364
SM_V7_7	270001	280000	26.8328	25.7186
SM_V7_7	280001	290000	27.1003	26.5186
SM_V7_7	290001	300000	28.2644	27.214
SM_V7_7	300001	310000	27.9015	26.6308
SM_V7_7	310001	320000	28.98	28.516
SM_V7_7	320001	330000	31.9384	27.6632
SM_V7_7	330001	340000	28.8879	25.9004
SM_V7_7	340001	350000	27.2675	27.0773
SM_V7_7	350001	360000	27.3969	26.5941
SM_V7_7	360001	370000	28.5672	26.6424
SM_V7_7	370001	380000	29.1482	25.8052
SM_V7_7	380001	390000	27.4878	28.4652
SM_V7_7	390001	400000	28.6414	28.3678
SM_V7_7	400001	410000	26.2997	28.09
SM_V7_7	410001	420000	31.1126	27.1583
SM_V7_7	420001	430000	28.8532	28.126
SM_V7_7	430001	440000	26.1238	26.3098
SM_V7_7	440001	450000	29.3597	29.3656
SM_V7_7	450001	460000	23.6531	23.868
SM_V7_7	460001	470000	21.5827	24.7725
SM_V7_7	470001	480000	27.9207	27.1926
SM_V7_7	480001	490000	27.4865	27.7844
SM_V7_7	490001	500000	26.6317	26.694
SM_V7_7	500001	510000	28.9085	30.6572
SM_V7_7	510001	520000	28.1092	29.4498
SM_V7_7	520001	530000	27.4049	26.9506
SM_V7_7	530001	540000	24.9005	26.0868
SM_V7_7	540001	550000	21.133	22.1976
SM_V7_7	550001	560000	29.1558	26.5362
SM_V7_7	560001	570000	30.2665	30.8662
SM_V7_7	570001	580000	28.0376	28.5514
SM_V7_7	580001	590000	29.2788	30.1007
SM_V7_7	590001	600000	28.6394	29.6241
SM_V7_7	600001	610000	27.7447	25.9863
SM_V7_7	610001	620000	25.706	25.9533
SM_V7_7	620001	630000	39.9189	39.507
SM_V7_7	630001	640000	29.7012	28.2916
SM_V7_7	640001	650000	21.8987	20.5746
SM_V7_7	650001	660000	25.98	23.3676
SM_V7_7	660001	670000	26.9989	29.333
SM_V7_7	670001	680000	27.7573	28.5998
SM_V7_7	680001	690000	26.0679	27.4004
SM_V7_7	690001	700000	33.6218	36.5523
SM_V7_7	700001	710000	31.1558	35.5584
SM_V7_7	710001	720000	27.4453	31.2826
SM_V7_7	720001	730000	27.5862	24.9825
SM_V7_7	730001	740000	26.1739	22.9529
SM_V7_7	740001	750000	25.6131	24.0333
SM_V7_7	750001	760000	24.9927	26.3042
SM_V7_7	760001	770000	23.7899	22.9612
SM_V7_7	770001	780000	30.1276	30.1454
SM_V7_7	780001	790000	25.0297	26.415
SM_V7_7	790001	800000	24.2223	26.1659
SM_V7_7	800001	810000	25.9278	27.7024
SM_V7_7	810001	820000	27.2662	28.5744
SM_V7_7	820001	830000	25.3911	27.7915
SM_V7_7	830001	840000	27.4742	25.4245
SM_V7_7	840001	850000	29.8987	26.1068
SM_V7_7	850001	860000	28.6043	29.0154
SM_V7_7	860001	870000	24.561	26.0287
SM_V7_7	870001	880000	26.5222	25.5995
SM_V7_7	880001	890000	27.2856	24.5559
SM_V7_7	890001	900000	22.6421	23.7707
SM_V7_7	900001	910000	22.2407	26.5497
SM_V7_7	910001	920000	24.8707	25.3526
SM_V7_7	920001	930000	29.9562	26.4792
SM_V7_7	930001	940000	25.8177	27.684
SM_V7_7	940001	950000	27.1435	25.7004
SM_V7_7	950001	960000	24.5594	25.308
SM_V7_7	960001	970000	26.1435	26.6061
SM_V7_7	970001	980000	23.2107	23.948
SM_V7_7	980001	990000	21.727	23.5911
SM_V7_7	990001	1000000	25.3142	24.3432
SM_V7_7	1000001	1010000	23.6517	22.7938
SM_V7_7	1010001	1020000	25.9089	27.2077
SM_V7_7	1020001	1030000	23.3326	24.0482
SM_V7_7	1030001	1040000	25.2538	27.8242
SM_V7_7	1040001	1050000	23.3308	26.6071
SM_V7_7	1050001	1060000	25.6545	25.8575
SM_V7_7	1060001	1070000	23.1691	24.7237
SM_V7_7	1070001	1080000	25.2042	26.4715
SM_V7_7	1080001	1090000	24.7959	24.0432
SM_V7_7	1090001	1100000	27.2337	26.181
SM_V7_7	1100001	1110000	24.1298	23.5832
SM_V7_7	1110001	1120000	26.5465	27.6555
SM_V7_7	1120001	1130000	25.4325	30.1693
SM_V7_7	1130001	1140000	26.6067	26.1177
SM_V7_7	1140001	1150000	25.35	26.6815
SM_V7_7	1150001	1160000	24.4595	24.7665
SM_V7_7	1160001	1170000	24.6805	23.3524
SM_V7_7	1170001	1180000	27.0152	25.0472
SM_V7_7	1180001	1190000	24.0784	22.5244
SM_V7_7	1190001	1200000	25.5362	23.4986
SM_V7_7	1200001	1210000	22.8888	22.0729
SM_V7_7	1210001	1220000	24.12	25.2227
SM_V7_7	1220001	1230000	23.3508	22.6506
SM_V7_7	1230001	1240000	23.8909	24.3375
SM_V7_7	1240001	1250000	25.0803	27.2373
SM_V7_7	1250001	1260000	21.9999	24.9271
SM_V7_7	1260001	1270000	26.734	16.2877
SM_V7_7	1270001	1280000	27.5619	27.5382
SM_V7_7	1280001	1290000	25.9644	28.3292
SM_V7_7	1290001	1300000	23.1174	24.6727
SM_V7_7	1300001	1310000	14.5782	20.1298
SM_V7_7	1310001	1320000	24.881	26.4689
SM_V7_7	1320001	1330000	25.1862	25.4966
SM_V7_7	1330001	1340000	27.0995	27.627
SM_V7_7	1340001	1350000	26.2355	23.9862
SM_V7_7	1350001	1360000	26.7654	25.7573
SM_V7_7	1360001	1370000	27.3406	22.3659
SM_V7_7	1370001	1380000	27.0403	26.0186
SM_V7_7	1380001	1390000	26.3421	26.7697
SM_V7_7	1390001	1400000	27.1427	25.8456
SM_V7_7	1400001	1410000	24.978	26.827
SM_V7_7	1410001	1420000	26.1099	27.0957
SM_V7_7	1420001	1430000	21.1841	23.3886
SM_V7_7	1430001	1440000	24.6258	26.4234
SM_V7_7	1440001	1450000	26.9556	24.5216
SM_V7_7	1450001	1460000	29.2325	26.3519
SM_V7_7	1460001	1470000	28.8022	26.272
SM_V7_7	1470001	1480000	26.5545	24.6966
SM_V7_7	1480001	1490000	28.4238	27.381
SM_V7_7	1490001	1500000	26.2408	25.5117
SM_V7_7	1500001	1510000	25.1557	25.4747
SM_V7_7	1510001	1520000	24.5692	27.0991
SM_V7_7	1520001	1530000	24.9279	25.9373
SM_V7_7	1530001	1540000	27.3775	26.6085
SM_V7_7	1540001	1550000	27.9103	26.124
SM_V7_7	1550001	1560000	29.8291	28.0071
SM_V7_7	1560001	1570000	30.5862	29.803
SM_V7_7	1570001	1580000	24.6838	25.3204
SM_V7_7	1580001	1590000	28.3315	27.7949
SM_V7_7	1590001	1600000	29.215	27.7992
SM_V7_7	1600001	1610000	26.1892	28.1724
SM_V7_7	1610001	1620000	29.567	25.2005
SM_V7_7	1620001	1630000	27.5323	30.5595
SM_V7_7	1630001	1640000	24.8427	28.6649
SM_V7_7	1640001	1650000	22.9816	25.0453
SM_V7_7	1650001	1660000	29.0241	27.5075
SM_V7_7	1660001	1670000	25.449	24.3857
SM_V7_7	1670001	1680000	30.3028	25.6353
SM_V7_7	1680001	1690000	26.4227	27.3511
SM_V7_7	1690001	1700000	23.1368	27.2422
SM_V7_7	1700001	1710000	25.9128	26.9162
SM_V7_7	1710001	1720000	27.4618	27.1407
SM_V7_7	1720001	1730000	26.8825	28.4068
SM_V7_7	1730001	1740000	29.5715	30.1851
SM_V7_7	1740001	1750000	25.1654	27.6795
SM_V7_7	1750001	1760000	28.7113	28.046
SM_V7_7	1760001	1770000	28.4968	27.2441
SM_V7_7	1770001	1780000	26.6741	25.9408
SM_V7_7	1780001	1790000	27.78	26.9007
SM_V7_7	1790001	1800000	26.3406	23.8886
SM_V7_7	1800001	1810000	27.3989	25.732
SM_V7_7	1810001	1820000	28.2152	27.3504
SM_V7_7	1820001	1830000	26.391	23.8126
SM_V7_7	1830001	1840000	27.0342	25.8063
SM_V7_7	1840001	1850000	26.0482	24.8682
SM_V7_7	1850001	1860000	30.3273	29.3298
SM_V7_7	1860001	1870000	25.1207	24.6926
SM_V7_7	1870001	1880000	27.3174	26.0181
SM_V7_7	1880001	1890000	19.7504	24.4554
SM_V7_7	1890001	1900000	24.3428	28.0444
SM_V7_7	1900001	1910000	29.2574	30.3861
SM_V7_7	1910001	1920000	27.2513	29.6297
SM_V7_7	1920001	1930000	21.822	28.8961
SM_V7_7	1930001	1940000	24.3772	26.9296
SM_V7_7	1940001	1950000	26.1373	27.0341
SM_V7_7	1950001	1960000	27.9396	25.6668
SM_V7_7	1960001	1970000	22.0132	24.465
SM_V7_7	1970001	1980000	28.993	28.7182
SM_V7_7	1980001	1990000	22.5357	27.8595
SM_V7_7	1990001	2000000	25.7913	28.1623
SM_V7_7	2000001	2010000	29.0481	28.3893
SM_V7_7	2010001	2020000	27.0935	29.7422
SM_V7_7	2020001	2030000	27.892	32.9801
SM_V7_7	2030001	2040000	29.0077	28.823
SM_V7_7	2040001	2050000	25.6685	29.3804
SM_V7_7	2050001	2060000	25.7882	24.2182
SM_V7_7	2060001	2070000	23.4946	27.0904
SM_V7_7	2070001	2080000	27.4851	29.9483
SM_V7_7	2080001	2090000	29.7182	31.8809
SM_V7_7	2090001	2100000	25.6316	32.7121
SM_V7_7	2100001	2110000	27.1281	31.5507
SM_V7_7	2110001	2120000	28.1338	27.0418
SM_V7_7	2120001	2130000	24.0854	27.8766
SM_V7_7	2130001	2140000	22.1594	24.0128
SM_V7_7	2140001	2150000	26.2046	26.9118
SM_V7_7	2150001	2160000	25.3623	27.1782
SM_V7_7	2160001	2170000	25.272	25.9597
SM_V7_7	2170001	2180000	23.0229	23.5328
SM_V7_7	2180001	2190000	24.7606	24.2856
SM_V7_7	2190001	2200000	24.1919	24.9097
SM_V7_7	2200001	2210000	24.9544	26.9253
SM_V7_7	2210001	2220000	34.3105	32.7242
SM_V7_7	2220001	2230000	24.0115	24.8259
SM_V7_7	2230001	2240000	24.5843	24.6145
SM_V7_7	2240001	2250000	25.2762	25.1855
SM_V7_7	2250001	2260000	24.4227	27.3695
SM_V7_7	2260001	2270000	25.7075	28.9261
SM_V7_7	2270001	2280000	27.297	27.33
SM_V7_7	2280001	2290000	25.3017	28.8516
SM_V7_7	2290001	2300000	24.5957	25.7461
SM_V7_7	2300001	2310000	27.8722	30.0842
SM_V7_7	2310001	2320000	26.1592	27.1533
SM_V7_7	2320001	2330000	25.4065	27.4367
